id,male,female
36278,1,0
14887,1,2
1918454,2,1
1890062,1,1
6127,1,1
24496,2,0
2784,2,0
2372,17,5
17375,0,1
1212931,0,18
1557875,2,10
1903818,0,7
53295,1,2
26290,1,0
13863,2,0
17125,1,0
27437,5,1
1899334,4,14
1556027,5,15
13746,1,0
3032648,4,2
1903462,2,6
119187,1,11
30949,0,4
3538,2,0
3427798,1,2
64278,6,6
54379,0,11
84337,2,0
568893,3,1
1921589,1,0
1918550,18,5
35541,0,13
8283,0,1
7438,0,3
7329,1,12
3449212,0,1
29710,0,4
3455896,0,3
3456080,0,2
3408633,0,1
37922,1,5
17543,4,6
39641,2,2
1917913,0,4
1887215,0,3
84184,1,3
3707,14,1
30529,0,3
12149,14,3
3423722,0,2
123171,0,2
118117,0,18
69032,0,3
7626,0,1
7774,0,1
37736,7,5
103469,2,46
1553555,0,12
823,33,18
66796,7,16
24271,3,9
26300,2,4
1906114,5,2
1916564,0,2
1903863,0,10
1205006,0,6
69497,0,1
19657,2,0
52494,2,3
25779,2,6
6368,0,1
22866,0,0
27478,1,5
1999,18,2
1953693,0,3
47448,0,2
103461,3,3
41760,4,2
1930836,6,3
51059,0,1
1918436,0,12
1905771,11,3
17759,1,4
17223,0,1
1940049,0,1
47685,0,3
8828,0,1
54805,2,10
54810,0,11
14957,2,29
107262,3,1
24979,1,1
17577,16,16
42531,9,5
1916789,3,2
1913403,6,16
1925781,1,0
1925965,1,0
33840,2,7
64748,1,7
36756,2,2
14243,0,5
2811,18,2
4888,3,22
13999,0,10
61377,3,0
38509,1,18
42315,1,4
3819,4,5
23054,0,4
15610,15,27
22961,0,2
1498,0,0
37814,0,14
13313,1,15
129647,1,5
1887164,7,0
52850,0,1
33072,0,21
1902621,0,1
23816,2,7
1898756,3,1
956,3,5
41453,4,22
23097,2,11
32104,0,6
18906,3,0
84360,2,0
3418341,1,0
27135,0,1
33023,11,11
4647,0,2
23570,0,1
1893492,3,1
62217,1,1
23138,0,2
23580,4,34
1909362,0,18
1206319,0,2
36387,0,5
1901292,6,22
14901,3,4
18930,13,5
105723,1,3
35626,0,1
99595,3,7
1556171,1,0
1939495,0,5
1939396,2,1
1403,2,0
1202575,2,1
1206208,0,3
52572,0,9
35724,5,11
42241,0,18
53997,18,5
72752,0,2
1198386,1,8
36490,0,39
1906483,1,10
37262,2,3
1889988,5,7
142073,0,2
35648,0,15
1943284,0,4
36531,0,4
54670,4,5
37801,1,4
130904,0,1
112940,0,1
69015,2,4
1943342,5,6
32864,10,4
1925469,1,0
42358,2,9
1489198,0,4
18336,2,0
14186,0,2
16006,12,11
16795,0,1
25604,0,4
4702,0,1
4555855,0,4
215980,0,1
32037,0,4
7097,1,2
3428620,0,2
3097475,0,1
367722,0,1
105703,10,2
1958552,0,3
3449775,0,4
37598,0,2
128440,0,8
1206468,0,8
52048,3,4
53538,0,9
10615,7,1
1903814,1,4
3443,6,0
66748,2,0
1913730,28,15
1913386,1,2
35757,0,1
1908922,1,0
416680,2,2
1891625,0,1
1909521,0,2
1900056,0,2
3251280,0,4
1915701,0,3
1917380,3,4
2615,3,2
1212157,0,3
35491,0,5
1890171,2,4
61335,0,11
1928095,0,1
65251,1,1
30780,11,3
36329,1,1
48357,2,0
12205,18,6
68595,1,4
1944027,0,1
1898491,11,6
3423558,0,1
3455855,0,2
127085,0,1
1897100,0,2
4134,1,9
52224,1,2
53442,0,2
31971,0,14
65009,4,17
1557605,0,1
26260,1,3
1896122,2,6
1927072,1,0
130238,10,0
2550,7,9
7843,1,0
31558,2,5
37473,2,4
16004,4,2
55715,2,1
3421554,0,2
903538,7,1
17816,1,4
6233,1,3
51874,0,13
1206058,3,1
13354,4,1
38559,0,12
26648,0,2
7050,15,6
1207022,3,0
1906666,1,0
1938641,1,4
1893585,1,10
11907,2,0
1960609,1,2
3420270,1,1
9927,1,12
1891177,0,2
1921020,0,8
18576,14,2
56292,0,2
1948206,1,20
3409314,0,4
28086,2,11
3428671,1,17
1917071,30,11
54523,0,5
53563,3,2
56469,1,1
1834,3,1
24910,0,4
1199896,0,2
63150,0,3
6930,1,1
62307,2,30
71722,0,6
1770,0,1
1912712,0,3
42248,1,9
3453271,0,4
34960,3,7
32156,8,9
54487,0,1
1206526,0,4
36385,1,3
54638,3,12
52036,2,6
18477,8,4
1919904,0,4
35770,7,1
59208,1,1
54230,9,1
16320,0,1
113245,6,8
4557,1,5
1907828,3,2
54824,1,1
1860784,3,1
1957602,3,2
32882,0,12
30111,0,18
29507,8,26
12533,3,11
30113,1,16
29541,22,75
39449,0,17
31278,1,2
17225,1,109
59639,0,1
25728,0,2
36328,2,18
33831,0,17
1206370,2,9
7143,13,3
2842,0,6
1905209,0,1
26727,0,3
92671,5,7
1958665,0,1
1896072,0,3
26496,0,2
32280,3,10
3454163,0,1
30445,5,2
25913,3,12
54342,0,2
1890566,6,11
1897088,0,6
57029,1,2
3419342,0,1
32954,4,1
25509,5,1
142106,5,0
124319,1,0
30747,5,0
62007,5,2
1890466,2,0
1896764,2,9
13698,5,17
54448,12,8
665,0,4
32833,1,8
1917756,0,3
10772,0,1
127791,4,14
1913058,0,1
30853,0,4
3421791,0,1
30144,2,0
69786,1,4
3743,2,0
53994,3,3
32561,0,5
1890485,1,0
7051,4,4
3466443,1,0
41266,2,15
13264,0,4
23974,1,14
8851,7,7
4639,1,20
5938,1,4
1940416,0,2
26324,2,1
2917162,0,5
1208591,0,2
3225608,8,10
1920955,4,8
38080,0,10
13647,2,7
68928,0,6
32058,6,2
16290,3,6
16699,1,12
25783,1,10
1922883,0,2
1939937,11,8
12012,3,0
1897170,2,0
126048,13,13
52331,10,1262
32318,0,2
1919578,1,4
1491819,5,0
35583,0,1
17700,2,12
86090,3,0
24692,5,14
25564,3,2
32245,2,0
19665,2,5
1942265,6,7
3340,4,25
3879,4,5
1473374,0,4
18278,2,3
127131,1,0
1132,0,3
35015,1,15
1204769,0,2
79767,0,6
10475,2,8
1943070,54,32
34591,1,0
114828,3,0
62380,1,0
11484,2,6
3609,8,0
54369,4,0
3248,19,0
1891526,0,1
3746,1,0
1905596,1,0
54535,4,7
54880,14,12
53515,5,4
41900,3,3
416431,6,0
1920180,7,3
32877,1,1
33628,1,3
68843,10,2
24814,0,5
29591,5,17
33696,2,2
31313,6,4
32874,0,1
29662,2,3
1899965,0,5
3415757,0,1
3450626,0,1
27880,1,0
39139,1,2
3457005,1,0
1902719,1,1
3415367,2,3
141627,3,1
1206215,19,8
1206491,0,80
603,7,27
1912316,0,1
128562,2,8
1909346,2,1
3456237,0,5
11846,0,2
3456238,0,5
55190,0,2
1941531,0,2
1900453,1,11
59555,0,7
68373,14,12
25730,3,0
1910299,0,3
4484,0,1
7744,1,3
1199900,0,5
1909305,0,1
4262,10,24
26524,7,5
30553,1,0
13655,2,2
14171,4,1
1349,5,12
630805,1,0
1198115,0,1
27378,8,13
105395,0,1
1559190,1,1
59240,0,1
3415447,0,1
379818,0,1
1332,13,3
1213114,9,1
3452732,0,1
23947,3,7
3456233,0,1
3462381,0,220
35740,3,4
22882,0,1
1951813,2,0
1946767,3,0
135194,1,3
61161,1,0
3559,2,3
117550,0,6
19652,8,5
40851,6,10
122345,3,11
33537,2,1
65459,0,6
4266,0,20
1210661,0,6
58734,3,7
24842,0,2
64094,0,4
1200093,0,4
60465,0,4
35884,4,14
1930483,0,1
1927728,0,2
4665,2,1
25053,6,1
27295,10,12
1954984,1,0
129479,0,2
27260,0,1
16825,3,16
131051,3,10
41492,7,13
1913069,6,0
1406,1,0
3429088,1,0
3446377,1,0
3424678,1,0
11426,5,0
28169,4,0
56939,3,1
61188,5,3
1939890,2,0
1418,2,3
14817,2,9
1915391,3,1
1888925,2,9
1917223,3,0
1917214,2,0
124946,5,40
1912435,2,0
64062,1,0
11644,5,0
1944017,1,0
126715,4,4
17262,2,8
1208468,3,0
24876,0,15
18312,3,0
1919065,2,0
1918864,1,0
35046,2,3
32359,29,0
1904813,0,3
71637,0,2
32658,1,6
59160,0,4
1007,15,2
26868,1,0
1893129,1,0
1940047,2,0
3426424,1,0
1892680,3,0
85187,1,5
2775150,2,0
31433,1,6
58557,0,6
16195,0,17
6596,0,6
1203310,1,2
1560044,1,4
1903481,0,12
50541,1,4
129596,1,0
2656,5,3
2775181,10,7
24852,1,2
1891226,0,1
35117,0,1
22874,3,1
41271,1,0
1911363,1,7
16447,10,3
70708,2,0
142149,1,0
3456222,1,0
1194085,1,1
11234,2,1
1906235,1,0
34487,4,3
128690,20,7
1198658,2,0
1163,10,9
64691,3,4
42409,2,8
53284,4,7
18127,1,13
124509,1,0
1888718,2,0
1888619,4,2
61229,3,0
19392,4,0
1888664,1,0
1888715,3,0
1888695,1,0
1888711,1,0
1904800,1,0
1893869,2,0
3456935,2,0
1555343,1,0
1901900,1,0
1942557,2,0
53057,6,15
55006,2,0
31869,1,0
30914,0,8
1891509,2,0
3423357,4,0
1901582,10,0
1949393,0,2
123599,2,37
40627,12,9
27583,2,1
32372,4,16
18050,5,19
64693,0,5
31463,1,5
16606,0,41
1932065,0,1
1897083,1,4
41585,1,3
28187,1,1
44532,0,6
63414,1,10
4202,0,13
1889103,1,6
129959,0,1
23615,3,0
18211,0,11
1700,1,24
7998,1,1
8743,4,8
52904,1,0
53297,1,1
1559488,0,5
120375,1,4
46785,1,6
31001,3,21
3417946,6,2
2201,5,3
2657816,1,3
3449068,2,2
1899455,0,10
3097689,0,4
1898342,0,3
9230,1,0
1932,5,1
37338,1,5
15452,0,5
1908560,0,35
11016,131,112
34687,3,0
50694,513,14
16330,3,0
17803,3,4
16616,6,17
12503,5,3
3456436,4,15
31029,6,4
1918458,1,1
1921055,13,6
135686,1,1
52096,1,4
1207928,1,3
24521,2,3
26716,1,2
6619,5,20
1896434,0,1
15871,3,4
103466,0,3
14589,1,6
10555,0,2
25201,2,2
30021,9,4
13602,2,2
953177,1,0
41504,0,5
1202111,0,2
13794,2,0
53593,5,0
15584,2,2
34495,2,0
33983,0,5
23481,0,1
127086,0,3
115695,6,18
38725,1,1
1199877,1,3
26794,2,1
1558476,1,0
1910869,3,13
32053,11,35
30996,2,4
29568,0,16
40806,0,1
36530,0,5
1198282,1,0
54779,8,6
34931,2,2
1960210,9,50
10624,4,0
40079,2,5
1943592,1,2
3463884,3,5
2720350,0,1
26920,2,6
1918116,0,3
554372,0,2
3447102,0,1
4062,1,18
1922505,4,24
1903505,5,3
36629,7,3
16701,5,2
16379,3,2
17477,1,0
18036,1,0
8803,1,2
1199901,1,0
39195,4,0
1210080,0,4
56375,0,1
31967,0,1
12276,1,1
957709,10,29
8573,0,2
7720,0,2
34762,8,5
5828,2,8
12094,8,6
103949,5,1
1888357,2,0
1902768,2,3
16249,2,13
30934,1,17
123018,0,1
1903475,0,2
61366,0,2
1194184,6,3
1892415,1,3
1898831,3,3
33063,0,13
13877,0,1
55802,0,1
1212054,1,3
927,1,6
29544,14,19
29502,2,4
7317,1,2
13737,2,2
37470,3,6
41668,0,5
81226,3,4
1887281,0,2
16655,7,17
1908063,0,4
3537945,0,2
1193771,1,9
16654,13,41
69001,0,2
19758,2,1
16697,10,9
12313,6,1
1913604,3,1
16371,2,8
15994,9,9
1213080,8,1
36770,7,2
1902212,1,1
1900999,3,8
1938735,6,0
15911,5,5
68877,0,2
55721,0,2
69576,0,1
40631,1,4
1205021,0,1
30096,0,1
1914200,9,4
1897971,1,2
1609,3,1
1939731,1,0
52249,0,4
52614,0,7
1210701,0,1
55470,1,1
1887391,1,16
11519,7,4
13625,2,9
1887103,0,1
123580,1,2
1903817,6,2
111129,7,0
9903,10,1
42887,2,3
1922912,0,5
1944366,0,2
34605,1,7
32321,1,3
8950,2,7
3453335,4,0
7481,0,1
103752,46,3
1941782,0,6
1559025,5,5
7952,10,0
1935749,4,1
659,1,3
10922,8,0
32993,9,3
1556681,0,1
1556625,0,4
1199601,1,2
1556618,0,510
17243,11,0
1860810,0,2
3453237,0,5
1916321,0,3
3417565,1,12
1948792,0,4
3445910,0,1
3417432,0,1
3445915,0,3
1315,0,11
2434,1,2
32025,3,0
7164,39,3
56019,0,1
61478,14,3
1189,6,11
1503,2,1
27149,2,0
29588,0,1
31800,4,3
33105,5,0
61017,5,0
15840,3,1
14767,2,3
61771,2,0
7642,3,1
1936932,3,5
1937132,3,6
1941095,5,0
1913499,2,3
79471,8,2
36550,4,1
3574,7,12
3505,0,1
68573,0,1
17676,0,1
1207874,0,2
39180,0,9
35983,0,1
130326,0,1
128584,0,1
1904368,0,1
51850,0,1
6999,0,3
24672,0,1
79886,4,4
34353,7,2
42351,11,3
32974,15,18
51930,5,4
40918,0,3
13871,0,14
59440,0,7
6292,5,2
1762,8,13
38553,1,8
30911,6,2
57286,0,3
1558204,1,0
2380,9,1
13787,5,2
2833,3,20
40541,3,6
6212,1,0
1900034,1,3
41555,0,1
13765,8,14
52375,0,10
54555,1,11
39918,0,2
43580,0,1
1908168,1,12
1919450,4,8
32900,0,0
50751,5,0
128780,0,4
130309,0,1
38358,0,1
34257,0,43
3455136,1,0
3415486,5,3
3448733,1,0
63550,2,5
57146,1,3
1209284,0,5
3464256,4,2
40764,1,0
54775,7,7
13835,0,2
6266,0,3
32340,3,11
42354,1,7
38522,2,1
19173,4,12
67200,1,4
2618,37,12
50687,7,5
13449,8,5
1943318,1,1
127804,1,0
41939,1,1
3745,1,1
1559538,2,1
23078,1,3
23036,1,18
22867,0,1
1918799,3,7
31143,4,15
18743,0,1
1915836,0,1
1887639,1,1
126863,0,2
124363,0,3
16011,5,10
34755,2,0
10438,3,2
7037,5,6
957884,1,1
32529,2,0
35546,14,0
25289,3,1
1917512,2,0
51841,0,6
13623,8,0
13778,2,0
1926537,5,0
1905945,2,1
12298,3,4
37314,0,6
112087,8,5
1206062,0,1
3449914,1,0
3488,0,20
1951504,0,3
1207066,0,3
35083,0,3
29777,4,0
1936964,2,0
1195283,4,0
35163,24,5
53245,20,0
3446828,8,0
3446550,1,3
3446656,39,280
1890575,85,15
3447227,25,0
2547,0,6
36045,0,4
671,0,7
64763,7,1
51913,1,1
2658042,1,4
32458,1,11
1926897,0,1
3453946,1,11
1895690,2,1
1896942,0,2
1925833,0,1
1925809,3,4
1909530,0,9
1896845,0,4
667292,1,0
3225508,1,0
1899541,1,4
6976,1,1
1901519,0,1
3448817,5,8
72810,0,2
1955242,0,9
38863,0,6
43553,7,23
131064,0,2
1205307,1,5
1926074,1,4
1914133,2,4
1899648,3,3
3464644,0,3
5913,4,1
1559463,0,11
1953501,0,8
7362,0,2
1904805,0,1
51013,1,10
32001,0,2
31056,1,5
1195647,0,1
31506,1,1
116921,1,0
16519,7,3
123629,2,2
26833,1,0
1889943,1,0
1566,1,0
1916756,13,24
24526,8,13
1946770,8,2
36685,1,1
1913429,2,20
6370,0,4
32824,2,4
1200439,6,6
62020,2,1
4717,8,1
40233,7,29
14179,0,6
59686,0,4
103508,5,12
570637,3,0
1926107,0,2
1210386,0,1
3097591,5,7
126838,1,5
33817,0,5
55365,1,3
6339,2,9
1558896,0,1
6081,0,2
62823,1,12
119502,0,2
3417782,0,1
5869,8,1
122361,2,2
3462490,0,1
41418,0,1
35035,2,0
127979,1,0
9829,10,4
25643,3,1
1196208,0,7
3835,0,2
1887348,3,2
890948,12,3
130796,1,0
3409608,0,1
1889090,28,60
117668,0,1
7875,1,1
8124,1,14
1920108,2,0
29362,10,4
137676,1,0
1890246,7,3
84868,1,7
3557,0,2
16780,4,12
11277,6,1
11070,1,0
26854,0,11
54578,1,2
27183,1,0
1898868,3,2
1959559,9,10
1951424,4,0
61710,6,2
24903,4,4
954307,2,0
120174,2,5
953756,10,0
1909369,2,18
787538,7,1
1958948,2,4
3981,1,0
1925602,2,1
3450565,2,0
40752,2,3
127786,2,2
1916717,1,0
22859,1,4
131585,5,12
17671,0,1
55796,2,1
25023,2,5
1199633,0,2
14761,0,5
44602,2,5
38254,0,2
1912268,3,1
27960,4,6
1215465,0,3
1920503,0,2
1887522,0,6
3115635,0,1
2974227,0,1
17699,0,5
72330,6,0
23802,2,7
6749,1,9
54793,3,9
1914355,4,21
13346,1,9
12032,3,6
3448368,2,0
1935757,1,0
103760,0,12
2838,0,3
35191,1,1
34797,6,15
130578,0,1
2284,13,10
124120,0,1
127205,5,4
1942906,1,2
44326,19,6
58934,1,0
85522,4,0
773554,2,0
1559547,3,0
32535,86,101
58872,4,0
36505,8,0
33195,7,3
1926870,0,1
52452,0,10
35710,0,2
34034,0,13
4744,4,3
14990,0,4
81064,0,1
3811,3,13
27289,0,1
52032,2,1
2674,2,0
36648,1,0
26385,3,1
4570,15,7
127198,4,2
1206237,0,2
1887167,0,1
3450530,2,0
13689,7,1
13989,0,2
14803,1,0
26210,1,7
1915001,3,0
122131,1,0
3035737,1,1
1890601,4,1
1898357,0,2
29347,16,3
25382,0,3
61882,0,2
34402,5,7
11045,1,0
63381,1,1
105718,1,1
32383,1,0
42134,0,2
1919673,2,2
16173,13,4
16580,1,1
35895,1,2
18511,2,2
4681,0,4
115436,28,9
56699,2,1
1927873,5,0
40689,2,0
1903662,1,0
38381,4,1
3465761,0,1
1186,0,1
13700,11,0
1954008,0,1
1905898,4,2
54166,0,3
3448805,2,5
142237,2,0
2456,4,5
1936792,42,26
1196051,1,5
14811,5,24
1891349,12,0
3007490,0,2
1921142,0,1
1937105,0,1
17108,6,2
1897364,19,21
79463,6,1
1916835,3,1
1917293,6,6
39747,0,1
25147,11,7
1887314,3,5
10639,0,2
13457,0,4
6650,8,50
1825905,6,3
3676119,5,0
1952091,1,0
52037,2,14
30760,14,36
52903,1,1
3399,5,3
17548,1,1
101897,7,5
126892,0,1
127644,0,2
130390,0,2
8612,0,2
1913505,2,1
34926,3,5
24644,21,13
103491,0,1
17089,1,1
120791,0,1
1891073,0,1
2870103,0,1
42683,8,2
1199935,0,15
55458,1,1
1889184,1,0
17672,0,1
1547729,0,1
24583,1,23
1466,1,3
61678,2,0
9065,0,1
15447,0,13
6319,0,30
14111,0,5
2265,1,7
6634,0,1
29635,12,40
117635,2,2
27567,0,3
10973,1,5
107639,76,0
36979,1,3
127316,3,0
1913430,2,2
71892,1,0
79455,0,1
3761,11,2
103029,1,1
29557,2,2
30690,1,2
24795,2,1
42169,3,4
1211586,2,1
141034,1,0
83561,4,1
9895,14,5
31154,0,2
1936585,0,1
3037,1,29
1943778,6,1
1908862,3,15
1909749,1,4
1888153,0,5
16839,0,2
1892877,0,17
1198203,1,1
1198228,0,6
1198226,1,1
36509,5,10
62649,1,0
12185,3,1
1193818,11,2
39606,3,4
55619,5,0
32390,1,0
4096411,1,0
26883,0,2
4096671,0,7
1890865,1,4
1842,1,10
36452,0,1
62532,0,2
40187,1,0
26188,1,0
56461,2,0
129287,17,5
2658053,7,2
1889992,2,3
63206,3,0
1902256,24,7
1194362,3,0
24581,8,4
112242,0,9
6649,3,11
42364,1,7
54387,1,3
53567,1,0
34375,5,0
1206519,1,2
1908177,2,1
1160987,7,2
1914257,0,8
1915749,0,1
23298,0,9
10959,1,1
3465687,0,2
11649,0,6
1900615,0,2
8976,2,0
85535,1,1
17557,2,11
35633,1,7
17841,0,7
3466385,1,2
126591,1,4
17113,6,0
28130,0,3
18698,4,6
24737,0,6
1914594,3,1
25570,0,1
79877,0,2
1914341,0,2
1935554,4,3
8880,0,1
12229,18,7
50580,0,3
42174,0,7
33285,0,1
1920112,1,0
3338,8,6
24781,1,7
3446395,2,3
1943151,1,0
1942671,0,4
35857,1,28
58451,1,0
27940,2,4
15725,2,8
6304,6,14
1923932,0,1
1913732,2,5
1916882,3,13
1899966,0,13
18448,3,2
114556,4,3
129007,2,0
3416016,2,0
23734,5,5
3940,3,0
3456551,1,0
1935776,1,0
1954102,1,0
84755,1,0
1954197,0,2
54663,0,10
62614,1,0
122041,1,20
1195410,0,1
37656,0,14
120102,0,2
1206486,0,4
30754,0,4
123568,0,4
13292,2,20
1909434,0,4
50772,0,2
1859752,0,1
1887174,0,1
53615,0,1
53687,6,3
41231,2,8
30243,6,12
35111,1,2
38383,34,66
136164,0,2
125982,1,1
1904237,3,5
145157,1,2
1915183,6,0
1591355,1,0
24774,1,1
35588,0,6
35949,1,0
137124,2,0
1637,2,8
42066,5,2
1902234,4,0
52981,4,2
29948,10,0
1913944,5,0
1558711,3,6
124535,2,0
103720,0,6
103397,0,2
61109,0,1
35601,0,6
1950293,1,0
15510,7,9
1343,5,1
9437,1,3
1915734,2,6
3028,13,1
38434,1,1
1887231,0,2
32690,3,10
5815,3,0
28032,1,2
2658818,4,0
24833,1,0
954154,1,0
3026,29,2
3007538,1,0
1854402,4,0
26219,16,14
1925683,6,1
3499,1,0
124214,1,1
3514,6,6
32856,0,1
62740,0,2
13876,1,9
1913374,3,0
17296,1,0
29935,32,23
1925490,5,4
1927919,1,0
1925883,1,0
1939791,1,1
1939790,0,1
1950923,0,2
3449195,0,1
1926310,0,1
16681,6,5
15858,9,7
42682,6,0
52421,0,1
35678,1,9
1903789,1,0
1899974,0,9
129046,0,1
3460317,0,2
3466543,0,1
41265,10,11
1919421,1,3
1206214,1,15
18470,4,0
3457680,0,1
3417561,4,18
3445907,0,11
23216,0,1
44422,0,7
112189,0,5
37550,7,10
3423930,0,1
54686,1,5
39600,0,5
33073,0,1
34390,3,4
10428,1,0
14938,12,3
14780,4,6
103455,17,9
1902100,3,5
32599,0,3
1205022,0,3
12509,1,2
59535,0,50
2219,3,10
8536,1,36
33974,0,8
22834,1,18
35104,0,5
27150,0,9
1904210,1,4
3053,0,6
82293,1,4
1948981,0,2
27095,0,13
15444,0,6
1888565,0,1
30520,0,6
1210,13,0
23865,1,0
1198252,0,3
1198211,0,1
1902354,2,10
105522,1,1
2076,2,2
128434,0,4
42201,1,0
25628,1,2
12172,15,11
39095,1,0
13670,1,1
53490,5,9
18197,1,1
580,0,3
43316,1,0
1914652,139,2
61291,14,2
103719,4,2
3418477,1,1
1919824,2,2
1908200,3,18
1953160,25,11
34344,1,4
53087,3,0
16856,0,1
50225,1,1
1936646,0,2
1900832,10,6
62073,2,22
25955,1,4
1914223,0,6
17893,1,2
1919409,3,15
29475,0,6
3424710,2,1
6333,10,5
1942741,0,2
953375,0,3
14869,0,9
27069,5,7
24014,11,7
1931137,0,1
3269424,0,2
3676265,0,3
12110,5,14
19162,0,1
2974491,1,1
1205240,1,0
3450734,17,2
37300,0,3
31147,0,2
31526,1,4
2116,2,2
1892454,1,0
122123,34,2
1194915,1,0
19776,7,0
12145,807,10
1915010,4,1
1899087,2,9
1845,1,4
23263,2,5
62565,4,12
951586,23,1
1900764,3,0
25387,5,0
1950341,4,0
1908171,0,1
1891209,0,1
53773,2,0
3007818,2,0
3422377,0,1
16910,0,1
17583,0,1
4776,2,10
1476384,0,1
1944375,0,1
1891367,3,1
129480,1,6
26750,20,25
82824,2,2
1895877,1,5
433329,1,8
17425,1,5
118587,0,1
1008,19,1
26328,1,2
3306592,0,2
53288,0,8
1208553,2,8
34933,1,5
1917594,0,4
9809,6,2
11854,3,0
12141,2,0
38949,2,0
31468,34,0
35366,1,0
3446251,1,0
1206334,1,2
39470,1,1
1955117,6,11
35556,1,7
1867158,1,0
33619,0,1
30615,2,7
33626,2,8
13651,5,9
3538611,1,0
13596,2,2
1887541,1,4
50812,0,7
24844,0,2
14963,1,73
52056,4,0
3445911,0,6
541584,0,24
1930551,12,0
1490863,2,12
11330,2,6
38639,0,2
1917442,0,1
33972,0,6
25911,0,23
1891110,1,0
1912925,5,6
28152,6,4
40287,4,1
103509,5,7
1931139,0,4
2152,13,0
26291,1,0
1905670,1,0
3464430,1,0
29478,1,0
40029,16,7
41223,6,5
54509,2,3
1553813,1,5
61648,0,4
3448383,0,1
1897207,5,5
1936972,1,1
64838,1,1
62650,0,1
1893434,0,1
1924317,0,23
33745,1,1
1919854,1,0
1947973,3,1
2870008,1,0
27466,6,3
34911,0,4
25910,2,9
1905043,30,30
38400,1,0
68785,5,5
53584,0,6
54368,0,1
123664,0,4
36953,0,6
1195879,4,4
53381,0,4
53776,0,4
34398,0,1
38260,1,17
85800,13,39
4711,28,56
132346,0,6
28111,1,1
52272,2,2
16060,2,8
62434,1,0
29634,3,12
15503,0,3
64182,1,0
30173,0,1
1921089,1,0
1559168,1,1
3449631,10,0
2567,1,11
25496,9,2
1941488,0,3
1903621,0,5
1958016,0,1
24816,2,4
69104,0,3
12095,7,9
13828,10,3
1559526,1,0
1202613,1,20
1890092,4,1
1919892,0,2
1112,4,24
45582,3,5
1957506,1,2
38602,2,8
36977,3,12
41131,0,2
10620,0,8
36774,2,0
1935967,2,3
1200084,2,0
24909,1,15
55280,0,1
6432,6,2
32348,1,4
32349,1,5
1553157,1,0
1889980,1,0
142169,4,0
1901250,3,2
138154,0,3
1913473,15,13
1950299,5,2
3410309,2,3
24573,25,3035
1935520,4,1
2869985,5,0
1387,1,1
135296,3,1
125021,1,2
31049,12,5
26661,2,1
3426149,0,2
23635,3,5
30866,2,0
1939608,0,1
126059,5,2
14104,1,2
34563,3,15
1197848,8,6
105401,2,7
57117,0,1
1958703,0,1
1930770,3,8
16664,0,22
1902583,1,1
55340,0,13
1206517,12,41
52257,0,1
33057,5,6
84169,3,1
71678,9,3
103167,0,1
1490612,0,2
1900959,0,2
34737,0,4
81260,10,4
31226,2,1
966,5,0
1195416,2,0
1902708,2,0
1887797,0,9
16337,0,7
1949593,0,1
1944256,31,31
32167,0,6
128609,1,0
1198449,1,0
123528,2,0
35188,0,7
71682,2,24
1899693,17,5
40900,2,0
3449186,2,0
3466262,1,0
1914119,2,4
1556661,1,5
4734,1,1
55698,1,0
1603,5,4
58882,4,1
112256,0,15
112196,1,4
128581,1,7
30469,0,1
51257,0,2
18459,0,1
37832,0,1
57166,0,1
29809,0,2
1909155,0,1
79880,2,1
56959,5,0
1208166,1,0
37459,10,10
31859,3,12
3447499,0,1
26192,13,2
64808,0,1
54673,43,7
54938,0,1
55421,0,2
33102,0,5
23058,0,7
1198250,1,78
39622,0,1
3461319,1,1
529,3,8
59655,5,8
1397,2,1
1211552,2,0
54199,0,3
3466452,0,2
1910388,0,2
29981,1,2
3416784,0,6
3416602,3,3
3418012,0,1
1941133,0,1
1916888,0,1
34110,2,0
57349,1,0
23989,1,3
16645,7,6
1210925,2,3
1887081,4,0
6582,5,32
7565,1,3
37848,0,3
35555,1,4
3245,192,40
36939,4,0
1941423,5,0
39010,2,1
1910429,0,1
14987,4,4
25036,1,0
1925568,1,0
1916751,8,1
80047,6,0
34305,1,5
1902772,1,0
33051,1,0
30698,4,1
1894523,1,0
1926713,1,1
24452,1,13
1210033,0,2
1466866,0,1
3424650,2,0
1209580,2,0
7310,0,2
52035,2,3
10320,6,7
1902073,7,10
3450861,0,1
41847,2,1
41798,13,124
123619,1,1
1907969,2,2
31229,0,2
29672,9,41
10647,0,53
958377,0,2
35367,2,1
38219,1,5
39563,3,13
1487059,1,0
38620,1,0
18266,6,9
2210,2,20
1919537,0,5
1919414,1,4
68497,1,0
1904307,0,1
3415776,3,0
1942729,3,4
129260,18,0
1200676,3,0
1941672,3,0
4576,1,0
30763,2,1
61870,0,2
23484,0,4
1200268,3,0
18002,6,2
3525,3,0
3676,2,1
32150,0,4
32146,3,1
31203,23,17
29646,0,2
33239,1,21
10408,4,2
123487,0,1
55986,2,12
1900014,0,5
18380,2,1
35744,1,0
38215,3,0
24808,2,0
13799,4,2
1903552,0,3
2159,2,4
25519,2,1
16756,2,0
1916731,3,0
9199,1,0
14149,1,2
7204,2,0
953845,3,6
67002,1,0
1935410,1,0
1937969,1,0
1926682,12,6
1927852,1,0
1193836,8,5
1555978,3,2
1948022,1,8
3456875,0,2
24595,2,3
18094,2,3
1198866,0,1
124685,1,1
59408,0,2
25948,6,0
128661,0,5
